date,title,hit,recommend,url,content
2025-05-06,"한덕수 + 김문수 + 이낙연 = 필승,30년 집권 가능함.",41,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451026&page=3,"대신
국힘쪽에서는 친중수박 걸러내고 분당
이낙연 쪽에서도  빨갱이 좌빨 걸러내고  점잖은 덕망있는 사람들만 데리고 와야 함."
2025-05-06,고문도 버틴 사람인데 ㅋㅋㅋ  한덕수쯤이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,73,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451025&page=3,
2025-05-06,국짐 좃되브렀네 ㅋㅋ [속보] 김문수 극대노,59,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451010&page=3,
2025-05-06,솔직하게 윤석렬 뽑은 병신이 할소리인지 생각해보고 싶은데,67,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451020&page=3,
2025-05-06,이 빨갱이! 심상정 불어!” 통닭구이 고문 버틴 김문수,62,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451022&page=3,
2025-05-06,차기 국힘당대표는 이낙연여  이게 맞는거여,44,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451021&page=3,"권영세?  권성동?
이냥반들  감투쓰는거 안좋아혀
그냥 마지못해 한거지
국힘자체가?
당대표 이런거보다
거기서 인지도 있는 냥반들이 파워가 쎄
당대표는 감투에  맷집용여
이번대선이기면?
.
이낙연 당대표 맨들자고
잘 싸우잖냐?
무게감도있고"
2025-05-06,김문수 시민 반응 ㄷㄷㄷ.gif ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,77,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451019&page=3,
2025-05-06,"[단독] 김문수 측 ""여론조사 단일화 안 돼""…""한덕수 예우 갖춰 사퇴시",44,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451005&page=3,
2025-05-06,김문수 드랍없다 당시 심상성 불라는 고문에서 버텨 ㅋㅋㅋㅋ,36,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451015&page=3,"이 빨갱이! 심상정 불어!” 통닭구이 고문 버틴 김문수 ①
중앙일보
https://www.joongang.co.kr
› 정치 › 정치일반
2025. 4. 9. —
「 대선주자 탐구-
김문수
① 」 1986년 5월, 계절의 여왕도 그 음침한 공간을 침범하지 못했다. 방초 만발한 대자연과 철저하게 차단된…"
2025-05-06,국힘은  이번대선이기면?  이낙연 당대표  맨들어서,40,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451017&page=3,"이낙연 이 냥반은 전형적인
전통보수여
한덕수 이후  이낙연 대통령 이라고
후보로는
한덕수 가  이재명 이기는게 아주 기적인데?
이길수도있어
이기게 되면?
이낙연 은 당대표 또는?
총리정도는 시켜야되
국힘은 이낙연으로 가야되
어차피 국힘애들은 당대표  이런 감투쓰는거
안좋아하잖냐?
.
다른쪽에 욕심있지?
이낙연 당대표  맨들자고
황교안 총리에"
2025-05-06,불법과 정법해설,43,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451014&page=3,"이병철변호사 말씀
만일 고법에서 무죄때린다-불법
정법-재판무효로 대법이 열릴수가없다
재상고는 이유서제출기간  20일 주는건 대법원맘이다/의무가 아니기 때문이다-불법
재상고 이유서 제출기간 20일은 법으로 피고 이재명에게 주게 되어있다-정법
@서보학 교수님 의견은 약간오바다
이변호사님이 맞다면 무사히 대선치루니 뭔걱정
푸하하하
@검찰이 재상고 요청시엔 27일을 안줘도 된다"
2025-05-06,"윤희숙 ""김문수, 단일화 마음 없다면 후보 내려놓으라""",33,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451011&page=3,"https://n.news.naver.com/article/214/0001422477?cds=news_media_pc&type=editn
윤희숙
국민의힘 윤희숙 여의도연구원장은
n.news.naver.com"
2025-05-06,이젠 하다 하다 안되니 희숙이 까찌 빠노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,32,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451012&page=3,"윤희숙 부친의 땅투기 의혹 관련 논란
나무위키
https://namu.wiki
› 윤희숙 부친의 땅투기 의혹 관련 ...
2025. 3. 15. —
윤희숙
의원은 과거 ""나는 임차인입니다"" 연설로
부동산
과 관련해 정부 및 여당을 비판한 바 있으며, 본인이 아닌 가족이 투기 혐의로 연루된 여권 정치인 ..."
2025-05-06,👹. 새로운 정권이 수립돼야만 하는 확실한 이유!,33,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450999&page=3,
2025-05-06,계속 대응하면 더 물고 늘어진다,47,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451009&page=3,"그래
우린 법조항대로 할테니
불법자행해서
대통령 먹어라
의연하고 호연지기 같은 자세를 보여주는것도 필요함
저쪽은 공작금받고 목숨을 걸어서 뭔가 쫒긴모습을 보이면 더 달라든다
격언에/ 여자는 그림자와 같은 존재다
도망가면 쫒아오고 달라붙으면 오히려 달아난다
저쪽이 불법을 하던지 말던지 우린 정정당당하게
헌법조항대로 움직이자
송달은 해당지역을 벗어나서 할수없다
즉 인천과 서울외는 송달을 직접 할수없다
충북까지 쫒아가서 경청투어 현장에서 줄수없다
와 노영희 진짜 황산성에 버금가네
푸하하하"
2025-05-06,김문수 현재 심정,28,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451008&page=3,"로또 당첨 되었는데
주최측이 당첨 번호를 바꾸려고 함
하여간 존나 웃긴 새끼들임 ㅋㅋ
법이고 규칙이고 없어 저것들은."
2025-05-06,개싸움이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,55,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451007&page=3,
2025-05-06,콩가루당 확정이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,56,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451006&page=3,
2025-05-06,지리산 빨찌산1/2~1/3이 녀자래.ㄷㄷ,30,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450994&page=4,
2025-05-06,코인하는형들 보셈,27,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451002&page=3,"바이낸스 거  래  량 >> 나머지 거래소 거래량 합
바이낸스 평생 현물&선물 수수료 20% 할인받고 싶은 분~
바이낸스  가입  시 추천인  N J Y  7 E N A J  입력  하고 가입하세요!
(꼭 바이낸스 어플통해서 가입하거나, 네이버 에 바이낸스 검 색하고 가입하세요! 구글은 사기사이트 많아요)"
2025-05-06,노영희가 대통령 감이더라,33,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451003&page=3,"이이제이를 사용하자
대법원장 만 날리고
나머지 찬성파 9명을 우리 편으로 만들자
걔들이 안들어주면 민주당은 사요나라
와 노페어들고 스리카드 잡은 유덕화를 본것같네
이재명측에는 이런 여걸도 있구나
푸하하하"
2025-05-06,문수형 5일만 도망 다니면 형이 승리자가 되는거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,55,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451004&page=3,
2025-05-06,한덕수 xx.,51,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451001&page=3,
2025-05-06,법카로 일제 샴프 쓰는 놈이 대통령을 한다구?,50,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450991&page=4,
2025-05-06,친아빠와 어버이날 점심식사 및 디저트 함께 함.,33,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8451000&page=3,"친아빠와 어버이날 점심식사 및 디저트 함께 함께 하고 댁에서 시간을 보내고 왔습니다.
아이 둘 포함 저희 네명이 함께 다녀 왔습니다.
팩트기록."
2025-05-06,"이재명, 파기환송 겨냥 ""법률적으로도 죽이려면 죽일 수 있어""",36,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450998&page=3,"당선만되면 유죄판결도 피해갈수 있다고 생각하는 어리석음
https://n.news.naver.com/article/277/0005588109?cds=news_my
이재명, 파기환송 겨냥 ""법률적으로도 죽이려면 죽일 수 있어""
더불어민주당 이재명 대선 후보는 6일 박정희 전 대통령의 부인 육영수 여사 피살사건을 거론하며 ""저도 이유는 정확하게 모르겠지만 남북문제나 정치적 대립, 정치적 이유로 그분이 돌아가신 게 맞는 것 같다""며 ""안타깝게
n.news.naver.com"
2025-05-06,좌파가 정권잡으면 나라와 국민이 잘사나?,34,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450985&page=4,
2025-05-06,무식한 넘들은 자신이 어떤사람을 뽑았는지 모름.,38,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450997&page=4,
2025-05-06,날씨가 괴상해,40,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450983&page=4,
2025-05-06,떼씹 시전 운동권  남자애들 거세 수술 무료시술.,35,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450996&page=4,개병신 새끼들.
2025-05-06,"보수한테 안좋게 판결나면  법은 살아있다, 정의는 살아있다, 좌파한테",26,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450995&page=4,"불리하게 판결 나면
판사새끼들 탄핵해야 한다,  사법쿠데타다 이지랄."
2025-05-06,미개한 넘들은 훌륭한 사람을 선거에서 뽑지 않음.,38,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450981&page=4,
2025-05-06,"주둥이로는  민주 지껄이면서 중공,북한 독재국가 빠는 넘들을 믿으라고?",27,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450993&page=4,정신이 제대로 박혔으면 믿을수가 없지.
2025-05-06,롤렉스 입장권 알바 뛰면 벌이 얼마나 됨?,28,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450987&page=4,급여는 높던데 이거 실제로 예약만 성공해도 이렇게 돈주는거 맞음
2025-05-06,윤석열은 국회에 동의해서 계엄 해제라도 했지,36,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450990&page=4,"이재명 이 인간은 대법원 유죄 나왔는데, 국민들의 의견이 더 중요하다고 말장난하면서 쌩까고 대법원 날려버리겠다는데 이게 인간이냐????
윤석열보다 더한 인간이 이재명이다. 둘 다 좀 내려가라 으휴."
2025-05-06,수원 백씨 ㅋㅋ  개신교 인물이네 ㅋㅋ,24,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450992&page=4,"백씨 선조가 개간의 동네 ㅡ 조전
백씨 집성촌이 존재
수원 백가 후손은
난리네 ㅋㅋ
요리연구가 충청인 ㅡ 개신교 예수쟁이 였네
그러니 온통 욕하는 꼬라지 ㅎㅎ
어리석구나
깨달음이 없이 무슨 쇼 하노?
ㅎㅎ
어리석다
백씨 한국에서 난리네 ㅋㅋ
알고보니 예수종교인이구나 ㅎㅎ
쇼해봐야 조상 모르는거는
그넘이 그넘이다."
2025-05-06,"조선일보 기사 찾다가 못 찾았는데, 제일 쇼킹한 건 ㄷㄷ",42,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450989&page=4,"ㄴ당대, 중국에서 호평 받은, 영남 모 지역
끝물 한시 漢詩 여류 작가가,
똥꾸정물 조선의 녀성 인권에,
하필, 이토 히로부미에게 녀성 교육기관
설립 도와달라 편지. ㄷㄷ
펙트, 당대 펙트는 아무도 모르는 것이다."
2025-05-06,이제 한달도 안남았어,28,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450986&page=4,선거 전날까지 단일화 타령할듯
2025-05-06,"안철수 ""단일화, 이재명 막기 위한 것…한동훈 뭐하고 있나""",46,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450984&page=4,"https://n.news.naver.com/article/088/0000946037
안철수 ""단일화, 이재명 막기 위한 것…한동훈 뭐하고 있나""
국민의힘 공동선대위원장을 맡은 안철수 의원이 김문수 대선 후보와 한덕수 무소속 예비후보 간의 단일화를 둘러싼 잡음에 대해 ""단일화를 해야 하는 근본적인 이유는 단 하나, 이재명을 이기기 위한 것""이라고 강조했다. 또
n.news.naver.com"
2025-05-06,전광훈ㆍ그라운드 요놈들이  김문수쪽으로 붙었네ㆍ,45,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450982&page=4,"야 이녀석들아!
김문수로 못이긴다니까
그나마
한덕수 전주  이거빨로해야
희박하게 확률있어
언능 후보양보혀야지
대선 안이길거야?
그거  김문수 후보됬다고
그걸로 머할라고??
전주출생 아니라서  안된다니까?
언능 한덕수 한테 양보하고
시간끌지말고
해라ㆍ
한덕수 ㆍ이낙연  은 벌써 빠르게
진행하드만
김문수 머하는겨?
전광훈 이나ㆍ
그라운드
요녀석들 요즘  김문수쪽으로 붙었던데?
안된다니까
한덕수 로  가야  그나마
확률있다니까"
2025-05-06,보수당은 가만보면 정권안잡으려고 용쓰는거 같음,41,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450969&page=4,
2025-05-06,"""먹사니즘? 지옥"" ""미친 정치 괴물…두 전직 국무총리의 험한 말",34,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450979&page=4,"오찬에 앞서 두 사람은 현 정치 상황을 강한 단어들을 써가며 비판하고 나섰는데요.
한 후보는 이 상임고문에게 ""최근 민주당이 대법원장과 대법관들을 탄핵을 하겠다는 걸 보면 법치주의 파괴 행위 같다""면서 ""이재명 민주당 대선 후보의 공약을 봐도 '먹사니즘'을 말하는데, 내용을 보면 될 일이 하나 없고 지옥으로 떨어질 것 같다""고 말했습니다.
이 상임고문은 ""요 며칠 사이 양당 사이에 벌어지는 일들을 보면 양쪽 모두 '미친 정치의 끝판왕'을 보는 것 같다""며 ""이러다가 국가가 괴물 국가로 변하겠다 싶어 한 후보님을 뵙자고 했다""고 화답했습니다.
https://n.news.naver.com/article/055/0001255468?cds=news_edit
""먹사니즘? 지옥"" ""미친 정치 괴물""…두 전직 국무총리의 '험한 말' 점심 식사 [현장영상]
한덕수 무소속 대통령 선거 예비후보와 이낙연 새미래민주당 상임고문이 오늘(6일) 서울 중구 한 식당에서 오찬 회동을 하고, 정치 위기 해소를 위한 개헌의 필요성에 대해 공감대를 형성했습니다. 오찬에 앞서 두 사람은
n.news.naver.com"
2025-05-06,"이재명, 대법원 향해 ""3차 내란 시도도 진압될 것""",35,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450980&page=4,"죄 있다고 판결한 법원을 비난하는 피고인도 대선후보로 나오는 대한민국
https://n.news.naver.com/article/422/0000737807?cds=news_edit
이재명, 대법원 향해 ""3차 내란 시도도 진압될 것""
더불어민주당 이재명 대선 후보는 대법원 파기환송 결정을 두고 ""3차 내란 시도도 국민들에 의해 진압될 것""이라고 말했습니다. 이 후보는 '골목골목 경청투어' 이틀째인 오늘(6일) 충북 증평에서 ""지금 계속되고 있는
n.news.naver.com"
2025-05-06,법무부장관 후보 삼총사,79,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450965&page=4,
2025-05-06,지귀연조희대는 합당한판결 제시못하면 형사처벌받아야한다,29,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450977&page=4,"이놈들 내란세력이다
반드시 진압해야한다"
2025-05-06,"한덕수 이낙연 ,,, 헌법개정 매우 의심스럽다",47,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450974&page=4,"난 윤석열의 게엄부터 이재명의 탄핵폭주, 한덕수 이낙연의 개헌까지
누군가 모두 기획했다고 의심한다
그 이유는 이재명이다 사실 발작적인 모습을 너무 적나라하게 보여줘서 저거 쇼다라는 느낌이 강하다
즉 계엄도 미리 민주당과 협의해서 진행되었고 개헌 역시 국힘당과 사전에 협의해서 기획되었다는 것이다
국민이 혼란스럽도록 여러세력이 공모해 진행했다고 본다
난 헌법개정 절대하면 안된다고 본다
보나마나 사회주의로 가고 좌파가 절대적 권력으로 국민을 노예화하는 개정이 이뤄질거라고 본다
난 확신한다 윤석열과 한덕수는 국민이 노예가 되는 나라를 만들려는 기획을 했다고 말이다"
2025-05-06,존경하는 윤석열 대통령 각하 현직 복직하거나 복권해야!!! 킁!,32,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450976&page=4,"12·3 비상계엄은 합법적 테두리 내에서 '선거 부정 규명'을 하기 위함이 제 1의 목표였닷고 내는 분석 합니데이. 실제로, 작년 12·3일 날이, 계엄군들이 계엄 발동 불과 2~3분만에 선관위 정문을 전격적으로 진입 해 가 서버 사진 촬영 임무 부터 개시 했다 아잉교? 야?! 긇지요? 아래 사진을 참조 하세~~~이.
지난 3일 22시 43분 49초, 사전선거명부 관리 시스템
서버 사진 촬영
을 하고 있는 계엄군의 모습.
(출처 : 인터넷 신문 기사.
2024.12.06).
근데도 안동이 고향인 희대의 거악 저 이재명과 민주당, 아니 '여의도 재명이 파(?)'는 12·3 비상계엄이 내란이랏고 아직도 억지를 부리고 있으며, ""이미 잘 알고 있는 바'의, 즉 '예(例)'의 무도한 패악질을 집요하고도 악착스러우며 모질게 계속 하고 있는 실정이니더!!! 그래가이고 말이여, 내가요, 정말이지, 통탄을 금치 몬 하겠심더···
.
익히 알다시피, 존경하는 윤석열 대통령 각하께스르 이재명과 그 일당에 의해  내란 우두머리·수괴로 마녀사냥을 당해가이고, 고마, 마 탄핵 소추 되삤는데, 거기, 말캉 탄핵 사기였다 아잉교?!
그러몬, 헌재에스르 그 원통함을 공정한 절차와 신중에 신중을 기(
期)
한 판단으로 그 주홍글씨 같은 ""
원한·치욕·죄명을 씻도록"" 해 주어야, 즉 '세원(
洗冤)'하도록 해야 했는데도, 저 한갓 '영혼 없는 법쟁이들'에 지나지 않는
문형배 및 나머지 헌법재판관들, 그 ""
몸시 난잡(亂雜)한 행동(行動)을 하는 무리,"" 즉 '
잡탕패(雜湯牌)'는 초시계로 존경하는 윤석열 대통령 각하의 변론 시간 제한을 하지를 않나, 심지어 형사소송법 위반 등 오만 위법·비법·불법 수단을 동원 해 가면서까지,
부당하고도 부정직하며 조악하기가 짝이 없는 탄핵 심리
를 통해 가, '생사람'을 잡았심더!!!
그 정당성을 상실한
파면에 승복 하몬, 본의 아이게, 법치 파괴의 공범
이 되삐고 말긴데, 내나 자유민주 시민 여러분들이나 우에 승복 할 수 있겠능교? 긇지요? 내는 단호하게
'승복 불가'
입장이니더!!! 긇다마다···. 킁!
결어 :
존경하는 윤석열 대통령 각하
를, 우야든동 옹립 해 가 현직으로 다시 복직 시키는 거, 거기, 인자, 최상의 시나리오이기는 하지만, 현실적으로, 여의치 않닷하몬, 마, 많은 거 바라지도 않고요, 적어도·최소한
전직 대통령으로서의 예우를 온전히 받으실 수 있도록끔 말이여,
파면을 원천 무효화
해 뿌고,
전직 대통령으로서의 정상적인 지위로 복권
해야
한닷고 내는 믿니더
!!! 킁!
경북 강사리 애국 시민 와룡 슬로건(slogan) :
선거 부정 규명과
법치 정립(法治 正立) 및
사회 기강 확립으로
한반도 자유민주 완전 통일하고
다시금 온누리 환히 비추는
'동방의 등불'
되리라!!!
""♩♪내
가 바로 기장, 아니 경북 영일군 구룡포읍 강사리(江沙里) 갈매기다~~~!♪♬"" '강사 갈매기' 경북 애국 시민 와룡(臥龍) 씀.
저작권 표시 : Copyright 2025. 5. 06.
경북 애국 시민 와룡(臥龍)
A
ll rights reseved."
2025-05-06,법은 만인에 공평하지 않은 나라 ㅡ 거짓 민주법치 국가,35,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450975&page=4,"너그가 나를 아느냐?
너그가 아가리 작작거렬봐야 너그들은 미물의 수준이란다.
이 나라가 무슨 민주법치 라고 거짓을 지속하느냐?
언론기레기들 패거리의 국가란다.
서민을 위한 언론과 정치 아닌 인간군상 예수종교
국가로다
이 나라는 불교의  국가며
이 지구 불국의 땅 ㅡ 부차의 행성이로다
너그가 지구와 우주를 알랴?
서양놈들 속임수 과학에 맹신 ㅉㅉ
이 나라는 사법부 색끼들 저그 편들기 수법이니
좌파 우파 끼리  사법 불신
난 국가 배상 청구소송을
촌동네 파출소 소장 찾아가서
증거 보이니 ㅡ 국가배상 청구 소송 재판하라
촌동네 파출소 소장이 봐도
이 사건이 매우 기이하다고 하며
국가 배상소송하라
이런 나라다
그러나 폐지 줍는 처지는 소송제기 할 비용이 안됨
웃낀다.
파출소 소장이 준 3만원으로는 국가 배상소송비용 안됨.
검사 놈들 판사놈들은  썩은 나라다.
막상 정치병자 놈들끼리는 재판 봐주기 이외 편파 판결
늘상 기레기는 정치 재판내용만 국민에 찌라시 돌리기
이 나라는 국민은 개무시
오직 권력 의 재판과 정치
저그들만의 법논리
소외층이 억울한 재판과 교도소 수감이라도
철저히 외면하며 저그들은 국민 타령 선거표 요구
이노무 인간들 심판은 사후 저승에 가능
이승은 인간들끼리 속임수
저승만이 속임 인간들 최후 심판
종교 불문이로다.
난 다리 아파서 폐지 줍워 다니기 힘들어서 빈곤
이런 내가 억울한 옥살이 이후 더 생계 빈곤
파출소 소장이 국가 배상청구 하라.
3만원으로는 국가 배상 법원에 돈도 안됨
사법부란 놈들은 모든 재판은 돈거래 의미.
이 나라가 알고보면 돈거래의 법논리
햐..
내가 거짓말 아니다.
돈 없으면 소송비 이외변새 수임할 비용안됨
이러니 대충의 재판꼬라지
사법부 색끼들공무원이란 것들이
돈 과 출세 밝히는 사법 꼬라지
이러니 사벟부 욕쳐먹기 마련
기레기도 마찬가지
정치 꼬라지도 마찬
국민이 의지할 곳 없는 나라다
종교따위가 아니다.
종교는 오직 사후란다 병신들다.
종교 믿을들 디진 이후의 세상이란다 븅신아
단군이 홍익인간은 현생중시란다.
븅신들아.
디지봐야 아무 소용없어.
븅신들아"
2025-05-06,이재명이 문제를 해결해줄 거라고 착각들하네,37,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450971&page=4,"그냥 경기도처럼 좆박살낼 건데
- dc official App"
2025-05-06,이낙연 한덕수 합체 ㅋㅋㅋㅋㅋㅋㅋ,75,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450973&page=4,- dc official App
2025-05-06,이 나라엔 더 이상 어른이 없다 ㅇㅇㅇ 이상,37,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450962&page=4,
2025-05-06,이재명이 낫다는 사람은 절대 보증서면 안됨,44,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450970&page=4,"사기꾼이 어떤 새낀질 모르는 사람들임
- dc official App"
2025-05-06,김문수 라도 난 상관없어 이 나라에 곡소리 울려 퍼지면 그게 재미,48,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450966&page=4,"아이들이 스스로 어른이 되길 바라는 마음이지 ㅇㅇㅇ
아님 말고 ㅇㅇㅇ"
2025-05-06,흠 죄다 들쑤셔 놓고 다닌 모양이네 ㅇㅇㅇ,32,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450967&page=4,우짜쓰까나 ㅇㅇㅇ
2025-05-06,근데 닌텐동 모동숲 명작이네 ㅇㅇㅇ,32,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450964&page=4,잼난다 ㅇㅇㅇ
2025-05-06,난 이재명이가 나아 보이는데 ㅇㅇㅇ ?,43,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450963&page=4,ㅇㅇㅇ
2025-05-06,■■■ 김문수 국힘당 사기에 대통령후보 뺏긴다 ㅋ ■■■,79,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450952&page=4,
2025-05-06,의외로 김문수가 더 좋아 보이는데,43,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450960&page=4,"말에 진정성이 있어
- dc official App"
2025-05-06,국회의원에 법조개출신성분 가진 자 들이 얼마더라 ㅇㅇㅇ,30,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450957&page=4,"나름 어른들이라 생각했지만 작금의 꼬라지 보면 그것도 아닌가베
ㅇㅇㅇ"
2025-05-06,고부가가치 생산의 기본이 전기 아니냐 ㅇㅇㅇ?,32,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450959&page=4,아님 말고 ㅇㅇㅇ
2025-05-06,이재명 징역 나이스 ~,51,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450958&page=4,아 꼬시다
2025-05-06,온통 땡깡에 땡깡에 땡깡에 허위 음해 무고 난무에 부실의 만연 ㅇㅇㅇ,30,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450961&page=4,곡소리 날거다 ㅇㅇㅇ
2025-05-06,현 상황은 무시하고 매뉴얼만 따르는 국졸당,46,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450946&page=4,
2025-05-06,이 나라 크게 곡소리 날거다 ㅇㅇㅇ,46,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450956&page=4,이유는 ㅇㅇㅇ
2025-05-06,김문수 라 ㅇㅇㅇ 손익계산 잘 하겠지 뭐 ㅇㅇㅇ,34,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450954&page=4,본전이나 찾으면 다행 ㅇㅇㅇ
2025-05-06,국가운영자금 300조에서 400조로 늘어난게 엊그제 같은데,38,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450955&page=4,다 어디로 간냐 ㅋㅋㅋㅋㅋ
2025-05-06,수출국가답게 원전건설 많이해서 전기료 크게 낮춰야 ㅇㅇㅇ,35,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450953&page=4,ㅇㅇㅇ
2025-05-06,김문수가 차기 코드 1이다.,58,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450951&page=4,"각하께
경례해라.
색캬."
2025-05-06,대통령 당선돼도 '재판 계속' 49% vs '재판 중지' 47%,71,3,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450948&page=4,"서울 지역에선 '재판 계속' 55% vs 재판 중지 '44%
서울 민심 ≒ 대한민국 민심
https://n.news.naver.com/article/437/0000439749?sid=100
[JTBC 여론조사]대통령 당선돼도 '재판 계속' 49% vs 국정 안정 위해 '재판 중지' 47%…'이재명 대법 파기환송' 후폭풍
JTBC는 대법원이 지난 1일 민주당 이재명 후보의 공직선거법 사건 '파기환송' 판결 이후 처음으로 지난 4~5일 전국 성인 남녀 1010명을 대상으로 여론조사를 실시했습니다. 정치권과 법조계에선 대법원의 이 후보
n.news.naver.com"
2025-05-06,내가 직접 육안 목측 네임드 정치인들은,44,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450945&page=4,"MB
정청래
권영세
김문수"
2025-05-06,"사법부 때리는 민주, ‘고법판사 탄핵’도 만지작",43,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450949&page=4,"https://n.news.naver.com/article/366/0001074863?sid=100
사법부 때리는 민주, ‘고법판사 탄핵’도 만지작
더불어민주당이 오는 15일 이재명 대선 후보의 공직선거법 사건 파기환송심 첫 재판을 앞두고, 서울고법 판사 탄핵을 검토하고 있다. 파기환송심 중단 및 일정 연기가 받아들여지지 않으면, 조희대 대법원장과 대법관 10명
n.news.naver.com"
2025-05-06,김문수는 조선일보 社主도 Zona 밀어 주던데 뭐가 문제임?,49,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450947&page=4,.
2025-05-06,오랑캐 두목 윤석열이 오이지 한덕수를 픽했구만 이거,38,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8450944&page=4,김푼수 어쩌냐 이거? 망신살 당하겠어
